gene,SRR24710558,SRR24710556,SRR24710554,SRR24710705,SRR24710703,SRR24710564,SRR24710562,SRR24710560
CCDC92,0.014853857211308098,0.9454545454545454,0.9580272822665268,0.014492753623188406,0.9869949713889371,0.9830845771144279,0.982642689601251,0.9156521739130434
CCDC92B,0.5370786516853933,,,,,,,0.6495726495726496
CCK,,,0.9533812949640288,,,,,
CCN3,,,,0.9277566539923955,,,,
CCNA1,,,,,0.8015122873345936,,,
CCNB1,0.16417910447761194,,,,,,,
CCNC,,,,0.9584905660377359,0.9229618548990277,,0.9392049883086516,
CCND2,,,,,,,0.9638667292351009,
CCNDBP1,0.9559585492227979,,0.8184931506849316,0.8919803600654664,0.9362562189054726,0.9037735849056604,0.8999073215940686,0.7897435897435897
CCNG2,,0.3185840707964602,0.1712962962962963,,0.1534154535274356,0.15568862275449102,,0.29004329004329005
CCNH,0.07420494699646643,0.44144144144144143,0.09722222222222222,0.18994413407821228,0.1893939393939394,0.631578947368421,0.13761467889908258,
CCNI,0.9204872272035188,0.4259020618556701,0.9572649572649573,0.9701492537313433,0.9510741138560688,0.9785504238021103,0.5686485120363935,
CCNL1,,,,0.9017341040462428,,,,
CCNL2,0.6082352941176471,0.9409282700421941,0.8547008547008547,0.7881508078994613,0.7990255785627284,0.7368421052631579,0.7410256410256411,0.8384279475982532
CCNT2,0.1943231441048035,,0.11428571428571428,0.22,0.9774826789838337,0.13068181818181818,,
CCNY,0.5928571428571429,0.4008438818565401,0.4567901234567901,0.4865293185419968,0.5625711035267349,0.5,0.6536822884966524,0.3125
CCP110,0.7991913746630728,0.8344549125168237,0.7829457364341085,0.9770833333333333,,0.8118811881188119,0.8821016659547202,0.8270676691729323
CCPG1,0.7727923627684964,0.3106267029972752,0.6724738675958188,0.713302752293578,0.8262541193701941,0.9633507853403142,0.9346165597311336,0.7404580152671756
CCSAP,0.8826923076923077,0.8866396761133604,0.9581497797356828,0.8716049382716049,0.914349901713002,0.7975270479134466,,
CCSER1,,,,,0.7182539682539683,,,
CCSER2,0.9570917759237187,0.8417721518987342,0.8763440860215054,0.8407643312101911,0.8685069008782936,0.7847222222222222,0.990909090909091,
CCT2,0.8836206896551724,,0.9616519174041298,0.9009193054136875,0.9763676148796498,0.948118006103764,,
CCT3,0.9429460580912863,0.9032786885245901,0.9463243873978997,,0.9472262247838616,0.9643605870020965,,
CCT4,0.9598811292719168,0.8701517706576728,,0.9524632670700086,0.9556903600158249,0.9708502024291498,0.9637898686679175,
CCT5,0.7865535248041775,,0.9571428571428572,0.09564164648910412,0.09394442140190792,0.9560975609756097,,
CCT6A,,0.7982456140350878,0.937007874015748,0.9424686192468619,,0.8446014127144299,,
CCZ1,,,,,0.9076265614727154,,,
CCZ1B,,,,0.43478260869565216,,,,
CD164,,0.95,,0.9379699248120301,0.9514950166112957,,0.9632258064516129,
CD22,,0.8502024291497976,,,0.5142083897158322,,,
CD27-AS1,0.34030837004405284,0.5170454545454546,0.6444444444444445,,0.733456561922366,0.321875,0.5426980198019802,
CD2BP2,0.41728624535315983,0.8132530120481928,0.5032894736842105,0.6036866359447005,0.5806320907617504,0.4781144781144781,0.3564412012349144,0.7612612612612613
CD302,,,,,0.8670886075949367,,,
CD44,,0.9104477611940298,,,0.6386623164763459,,,
CD46,,,0.9135802469135802,0.9492957746478873,0.9720357941834452,,0.9199246349505417,
CD47,0.8503721112416764,0.8969072164948454,0.9323915237134208,0.845679012345679,0.7768168714914278,0.8057080131723381,0.5595026642984015,0.7391304347826086
CD55,,0.5401459854014599,0.7344632768361582,,0.5749510763209393,,,
CD59,0.6302887234428909,0.7846534653465347,0.7884203002144389,0.7770382695507487,0.7268164435946463,0.7771156138259833,0.7061640346408559,0.7650557620817844
CD63,0.9458369098712446,0.8396805896805897,,,,,,
CD82,0.581081081081081,,,,0.5159952606635071,0.5798319327731093,0.4536213468869123,
CD83,0.6307692307692307,,,,0.855146124523507,0.9434782608695652,,0.8229166666666666
CD99,0.9415841584158415,,,,,,,
CDADC1,,,,,0.5039893617021277,,,
CDC14B,,0.7515151515151515,,,0.4097504352872896,,,
CDC23,0.6034858387799564,,0.6382978723404256,0.6686046511627907,0.6850393700787402,0.5286624203821656,0.711395101171459,
CDC25B,,,,,0.865979381443299,,,
CDC26,0.11891279728199321,,,0.07818930041152264,0.036454610436025735,0.875,0.15022091310751104,
CDC27,,0.275,0.839541547277937,,0.8201581027667985,0.7679738562091504,0.14893617021276595,
CDC34,0.9314641744548287,0.9310344827586207,,0.9589285714285715,0.9342969776609724,,,
CDC37,,,0.9756795422031473,0.976401179941003,,0.9727272727272728,,
CDC37L1,0.24302325581395348,,0.1878453038674033,0.42151162790697677,0.5743052758759565,0.896,,
CDC40,0.7909516380655226,0.5390625,,0.9284064665127021,0.825735992402659,0.6921348314606741,0.9596707818930041,0.8905472636815921
CDC42,0.6771756122980719,0.9327296248382924,0.945468509984639,0.9186535764375876,0.6755413560525382,0.7090663058186739,0.6775404530744337,0.8539877300613496
CDC42BPA,0.5328596802841918,0.6755162241887905,0.679160419790105,0.6127508854781583,0.8772044415414761,0.8170426065162907,0.7445873862566678,0.6972222222222222
CDC42BPB,,,,,0.9773478055686645,,,
CDC42EP2,,,,0.19047619047619047,,,,
CDC42EP3,0.7239709443099274,,,0.8449612403100775,0.7409523809523809,0.8849557522123894,0.9021922428330523,
CDC42SE1,0.544137022397892,,0.5454545454545454,0.5551020408163265,0.41792168674698793,0.6666666666666666,0.508235294117647,
CDC42SE2,0.9104033970276009,0.9328859060402684,,0.937447168216399,0.9416046319272126,0.9237029501525941,0.9605637813211845,0.9390243902439024
CDC5L,0.5875,,,,0.03955788248981966,0.8516483516483516,,
CDC73,0.9078341013824884,,,,0.5311004784688995,0.8192771084337349,0.5814696485623003,0.6181818181818182
CDH10,,,0.8718861209964412,0.9148936170212766,0.981952799629801,,0.9843456480901691,0.8314606741573034
CDH11,,,,,0.40507436570428695,0.375,0.3397129186602871,
CDH12,,,,0.5142857142857142,,,0.32450331125827814,
CDH18,,0.3137254901960784,,0.4128686327077748,0.4981238273921201,0.37658227848101267,0.5571696344892221,0.4878048780487805
CDH19,,0.75,0.4411764705882353,,0.71875,,0.7086956521739131,
CDH2,,,0.7793296089385475,0.9712092130518234,0.9454056132256824,0.9680232558139535,0.9792865362485615,
CDH20,,0.8976744186046511,0.9272727272727272,,0.9416261292564281,,,
CDH22,,,,,,0.9672131147540983,,
CDH4,0.7774294670846394,,0.6730769230769231,,0.5970961887477314,0.6533333333333333,,
CDH6,,,,,0.7386541471048513,,0.5379746835443038,
CDH8,0.8649921507064364,,0.5818181818181818,0.5783783783783784,0.5534743202416919,0.6705202312138728,0.9663278271918678,
CDH9,0.8443396226415094,,,,,0.8723404255319149,,
CDHR1,,,,,0.16583333333333333,0.5739130434782609,0.6750380517503806,
CDHR3,,,,,0.574468085106383,,0.45098039215686275,
CDIP1,0.060916304069618635,0.09643605870020965,0.051628276409849086,0.05900430239704978,0.06625122991144637,0.06549520766773163,0.06179351921627732,0.081377151799687
CDK11A,,,,,,0.9476923076923077,,
CDK11B,0.8794212218649518,0.5793650793650794,,0.6823529411764706,0.831924882629108,0.6717557251908397,,
CDK12,0.4166666666666667,,,0.41935483870967744,0.9131652661064426,0.38181818181818183,0.7128463476070529,
CDK13,0.71280276816609,0.8970588235294118,,0.4576271186440678,0.6011097410604193,0.6426799007444168,0.4611909650924025,0.23232323232323232
CDK14,,,0.9777365491651205,0.9813829787234043,0.9074259909683894,,,0.9568527918781726
CDK16,0.585385226370135,0.4583333333333333,0.5893333333333334,0.6092843326885881,0.9908523908523909,0.5589123867069486,0.6146694214876033,0.5555555555555556
CDK17,,,,,,,0.956,
CDK18,,0.7950819672131147,,,0.9291851851851852,,,
CDK19,,0.709051724137931,,,0.8501216545012166,0.8901098901098901,0.8400315208825847,
CDK4,0.14502529510961215,,,,,,,
CDK5R1,,0.9502762430939227,,,0.9159375536112541,0.8999328408327737,0.995494880546075,
CDK5RAP2,,0.6490066225165563,,,0.9420935412026726,,0.6370808678500987,
CDK5RAP3,,,,,,,0.8363228699551569,
CDKL1,,0.46987951807228917,,,,,,
CDKL2,0.8043087971274686,,0.8,0.8576642335766423,0.896505376344086,,0.8170155300472653,0.8089887640449438
CDKL3,0.4900398406374502,,,,0.5123318385650224,,0.6416382252559727,
CDKL5,0.2536057692307692,0.6637931034482759,,0.8677494199535963,0.4326171875,0.32926829268292684,0.3578606158833063,0.4469026548672566
CDKN1B,0.9834437086092715,0.9720534629404617,0.9793510324483776,,0.9698510715583001,,,
CDKN1C,0.5257352941176471,,,,,,,
CDKN2AIPNL,0.9533644237175216,,,,,0.8758389261744967,,
CDO1,,,0.94921875,,,,,
CDS1,0.8744,,,0.7482993197278912,0.6275964391691394,,0.9312362838332114,
CDS2,0.930672268907563,0.6995305164319249,0.9313893653516295,0.8994845360824743,0.7466460268317854,0.9210526315789473,,
CDV3,,,0.9703264094955489,,0.9752535496957404,,,
CDYL,0.16950306330837303,,0.1649048625792812,0.15016501650165018,0.23157894736842105,,0.29725274725274725,
CDYL2,,0.5172413793103449,,0.9324324324324325,,,0.9762237762237762,
CEACAM19,0.373015873015873,,,0.4152046783625731,,0.39805825242718446,,0.48717948717948717
CEBPG,,,,0.8803418803418803,0.8623188405797102,0.9025974025974026,,
CEBPZ,0.7883895131086143,0.5721153846153846,,,,,,
CEBPZOS,0.859577922077922,0.4967741935483871,0.6310679611650486,0.6521739130434783,0.7074497009244154,0.5252293577981652,0.8682101513802315,0.44621513944223107
CEDORA,,0.6674259681093394,,,0.7902033271719039,,0.5707547169811321,
CELF1,0.945385035499727,0.8252148997134671,,0.8760890609874153,,0.8205445544554455,0.9334346504559271,0.947069943289225
CELF2,0.677645788336933,0.7871148459383753,0.8351893095768375,0.8737463126843658,0.8721655328798186,0.7662337662337663,0.9057357780912083,0.7893004115226337
CELF2-DT,,,,,,0.367816091954023,,
CELF4,0.6554323725055432,0.45740365111561865,0.5675381263616558,0.7730246602918973,0.6959555106167846,0.7072957623416339,0.6503407542026352,0.514018691588785
CELF5,0.8529993408042189,0.615,0.6551181102362205,0.7511210762331838,,0.7589041095890411,0.9841460485226999,0.5464895635673624
CELF6,,,,,,0.9315068493150684,,
CELSR2,0.9558762886597938,,,,0.9171986481411941,,,0.8797595190380761
CEMIP2,,0.6,,,,,,
CEND1,0.8895474137931034,0.9289340101522843,,0.9045871559633027,0.7851061536803535,0.9110225763612217,0.828909212580861,0.9001396648044693
CENPB,,,,,0.9629783693843594,,,
CENPC,0.6502242152466368,0.8034934497816594,0.8627450980392157,0.6104417670682731,0.9144542772861357,,0.43452958292919497,
CENPJ,,0.5806451612903226,,,,,,
CENPP,,,,,0.8715596330275229,,,
CENPQ,,,,,0.8389423076923077,,,
CENPV,0.5513819985825655,,0.828,0.7673611111111112,0.8077922077922078,0.7803030303030303,0.8197879858657244,
CEP104,,,,,0.962707182320442,,,
CEP112,,,0.3125,,0.37628865979381443,0.29906542056074764,,
CEP120,,,,,,,0.8942307692307693,
CEP126,,0.2753623188405797,,0.3977272727272727,0.8876117496807152,,,
CEP128,,,,,0.6455696202531646,,,
CEP135,,,,,0.6419753086419753,,,
CEP170,,0.881578947368421,0.9701492537313433,0.8687002652519894,0.9884067572043723,,0.9040735873850198,
CEP19,,,,0.75,,,,
CEP192,,,,,0.9180672268907563,0.8395061728395061,,
CEP20,0.9516908212560387,,,,0.9090909090909091,,0.8546762589928057,0.8819875776397516
CEP250,,,,0.28421052631578947,0.2289156626506024,,,
CEP290,0.5363984674329502,0.36231884057971014,0.8235294117647058,0.7346938775510204,0.724812030075188,,,0.6886792452830188
CEP295,,,,,0.92534174553102,,,
CEP350,0.8465011286681715,0.8226950354609929,,0.8490566037735849,0.9509071504802561,0.6569767441860465,,
CEP41,,,0.55,0.5442477876106194,0.5820348304307974,0.48249027237354086,,
CEP57,0.9255079006772009,,0.7560975609756098,0.5421686746987951,0.7552356020942408,0.7123287671232876,0.7066541705716963,0.4264705882352941
CEP63,0.6263345195729537,0.6944444444444444,,0.7068965517241379,0.8639705882352942,0.7426900584795322,,
CEP68,0.9253968253968254,,,0.9169675090252708,,0.9381818181818182,,0.8544303797468354
CEP70,,0.6712328767123288,,0.8,0.5197657393850659,,,
CEP78,,,,,0.8314917127071824,,,
CEP83,,,,0.46153846153846156,,0.7555555555555555,,
CEP85L,,0.6382978723404256,0.7088607594936709,,0.9056016597510373,0.7534246575342466,,
CEP89,,,,,0.3935860058309038,0.48,,
CEP95,,0.6145833333333334,,,,,,
CEP97,0.9367396593673966,,,,0.91129883843717,,,
CEPT1,,0.826530612244898,,,,,,
CERK,,,,,,,0.9711009174311926,
CERS4,,0.9325,,,,,,
CERS5,,,0.9408866995073891,,0.7111952406706328,,0.9532208588957055,
CERS6,0.9167321288295365,,0.9608938547486033,,0.9451724137931035,,,
CERT1,0.8326810176125244,0.8771929824561403,,0.8497409326424871,0.7886014551333872,0.8341708542713567,0.048330404217926184,
CES2,0.3210059171597633,,0.5041322314049587,,,0.3598130841121495,,
CETN2,,0.8,0.9433962264150944,,,,0.9524008350730689,
CETN3,0.09717868338557993,,,,,,,
CFAP119,0.6419437340153452,,,,,0.6129032258064516,,
CFAP210,,0.4541984732824427,0.546583850931677,,,0.6962616822429907,,0.6051660516605166
CFAP221,,,,,0.3299492385786802,,,
CFAP298,0.03356481481481482,,,,0.9036251105216623,,,
CFAP36,0.6124389277697082,0.7751322751322751,,0.8923303834808259,0.9129965457685665,0.9540863177226814,0.914536157779401,0.8908296943231441
CFAP44,,,,0.8235294117647058,0.8348214285714286,0.8648648648648649,,
CFAP90,,,,0.1171875,,,,
CFAP97,0.5717017208413002,,,,0.08888888888888889,,,
CFDP1,0.7198675496688741,0.515426497277677,,,,0.7039473684210527,0.957688338493292,
CFH,0.717391304347826,,,0.775,,,,
CFL1,,,,,,0.9885704537700444,0.9367015434418174,0.9658776513987088
CFL2,0.2929061784897025,,0.3255172413793103,0.3696763202725724,0.40549482163406214,0.29541595925297115,0.3618700667880996,0.3178294573643411
CFLAR,,,,,0.8175438596491228,,,
CGGBP1,0.8673883626522327,0.9134328358208955,0.9317180616740088,0.8981937602627258,0.8713379643612201,0.9126819126819127,0.9483235927406952,
CGREF1,0.6627565982404692,0.3181818181818182,,0.5171102661596958,0.944153577661431,0.654434250764526,,0.45977011494252873
CGRRF1,,,,,0.10984848484848485,0.9217877094972067,,
CHASERR,,,,,0.10417234796836651,0.10124610591900311,0.9710070337965345,0.11458333333333333
CHCHD10,,,,,0.9884113411341134,,,
CHCHD3,,,,0.91875,0.9336585365853659,,,
CHCHD4,,,,,0.9130666666666667,,,
CHCHD6,0.8357021034678794,,,,,,,
CHCHD7,,0.6071428571428571,,,0.9035639412997903,,0.8255119453924915,
CHD1,,0.7538461538461538,,,0.8314606741573034,0.8227848101265823,,
CHD1L,,0.7831325301204819,,0.7572815533980582,,0.888235294117647,,
CHD2,0.6819875776397516,0.6746724890829694,0.7404426559356136,0.7786624203821656,0.6247591522157996,0.7633928571428571,0.7735478806907379,0.47699757869249393
CHD3,0.9626666666666667,,0.8709677419354839,0.8311475409836065,0.8240703718512595,0.8443271767810027,,0.8086124401913876
CHD4,0.9243055555555556,0.7754677754677755,,,0.930953182889862,0.9787234042553191,,
CHD5,,,,0.9289303661162958,0.9335427742870952,0.9139297848244621,0.9932756964457252,0.9552549427679501
CHD6,,0.6193181818181818,0.36281859070464767,,0.6593279258400927,0.8699186991869918,,
CHD7,0.3254437869822485,,,,,,,
CHD8,,,,,0.9891167852658016,0.9191616766467066,,
CHD9,0.8916323731138546,0.45348837209302323,0.9166666666666666,0.9182389937106918,0.814707305273343,0.6681034482758621,0.9685147159479809,0.8888888888888888
CHDH,0.6932270916334662,,,0.3885350318471338,0.48367346938775513,0.7299270072992701,,
CHGA,,,,,0.9861818181818182,,,
CHGB,,,,,,0.856140350877193,0.8494920356202182,
CHID1,,0.10638297872340426,0.05536332179930796,0.05707762557077625,,,,0.09722222222222222
CHKA,0.9580973952434881,,,0.9551122194513716,0.9411764705882353,,,
CHL1,0.9398354876615747,,,0.65,0.979073482428115,0.9635135135135136,0.9811879912382425,0.9357945425361156
CHL1-AS2,,,0.525,0.5766423357664233,0.4228723404255319,,,
CHM,,,,,,0.698170731707317,0.9683972911963883,
CHML,0.8805513016845329,,,,,0.6740506329113924,,
CHMP1B,0.5634696755994358,0.3470319634703196,0.9404255319148936,0.5123456790123457,0.55665598601806,0.5375,0.5808538163001293,0.7206896551724138
CHMP2B,0.6440528634361233,0.8723404255319149,0.7713004484304933,0.6253298153034301,0.6605839416058394,0.7303370786516854,0.6257372654155496,
CHMP3,0.7814207650273224,0.6574074074074074,0.8798283261802575,0.7333333333333333,0.6761963952765693,0.5182849936948297,0.6875549692172384,0.4718498659517426
CHMP4A,,0.9787985865724381,,0.6324237560192616,0.6451926189705406,,0.8124645892351274,
CHMP4B,,,,,,0.9582577132486388,0.9195804195804196,
CHMP5,,,,,0.9452777319927477,0.013197969543147208,0.9649568308786186,
CHMP6,,,,,0.08876560332871013,,,
CHN1,0.6710105729038603,0.8612929623567921,0.8857914640734738,0.8666345690900337,0.7759296975182922,0.7857897731891716,0.7959138632279219,0.8851818063338981
CHN2,,0.9309090909090909,0.9245810055865922,,0.9741484184914841,,0.9397233201581028,
CHORDC1,0.8580097087378641,0.8456591639871383,,,0.8453510436432637,,,
CHP1,,,0.9612068965517241,,,0.9852941176470589,,
CHPF,0.9543596730245232,,,,0.9510978043912176,,,
CHPF2,,,,,0.9735516372795969,,,
CHPT1,0.9105211406096362,0.8300653594771242,0.8468468468468469,0.8962472406181016,0.05128205128205128,0.9329073482428115,0.9446984541693882,
CHRAC1,,,,,0.0638169777242625,,,
CHRDL1,,,,,,0.9024390243902439,,
CHRFAM7A,,,,,,0.36633663366336633,0.5100401606425703,
CHRM3,,,,0.9682151589242054,0.8674089068825911,,0.7566953006568974,0.5810055865921788
CHRM5,,,,,0.547244094488189,,,
CHRNA4,0.3194444444444444,0.23684210526315788,0.6141732283464567,,0.2606060606060606,0.6333333333333333,0.7267950963222417,0.40594059405940597
CHRNA7,,,,,0.24528301886792453,0.5357142857142857,0.3989071038251366,
CHST1,,,,,,,0.017794970986460348,
CHST11,,,0.883495145631068,0.7941176470588235,,,,
CHST12,,,,0.4811320754716981,0.6403162055335968,,0.3801452784503632,
CHST15,,,,,,0.8232558139534883,,
CHSY3,,,,,0.9298597194388778,0.8405797101449275,0.9146341463414634,0.6944444444444444
CHTOP,,,,0.6126629422718808,0.6079320113314448,,0.6867469879518072,0.5376712328767124
CHURC1,0.2553796183516037,,,,0.2914046121593291,,,
CIAO1,0.7205542725173211,0.9157894736842105,0.8770949720670391,0.82375,0.894074301504452,0.8349056603773585,0.8907930107526881,0.8068965517241379
CIAPIN1,,,0.27586206896551724,,,,,
CIBAR1,,,,0.3927392739273927,0.3583950136345929,0.26253687315634217,,0.4931506849315068
CILK1,,,,0.8034188034188035,,,,
CINP,0.6282287822878229,,0.5222551928783383,0.5040322580645161,0.465,,0.38922155688622756,0.18055555555555555
CIPC,,,,0.9735849056603774,,,0.9830237027546445,
CIR1,0.7170846394984326,0.48464163822525597,0.6983240223463687,,,,0.8807570977917981,0.7336956521739131
CIRBP,0.28258904357259085,0.8531976744186046,0.31915957978989495,0.2857900318133616,0.45629413196980767,0.9631357909472702,0.308840906649479,0.4247787610619469
CISD1,0.1882770870337478,,,,0.10190815684629902,0.016775396085740912,,0.078125
CISD2,0.5286389910667367,0.58,0.7231182795698925,0.585278276481149,0.5204517704517705,0.7198952879581152,0.7667881311816762,0.7644444444444445
CISD3,0.032567049808429116,,,,,,,
CIT,,,0.9616788321167883,0.991283676703645,,,,
CITED2,,,,,0.9720670391061452,,,
CIZ1,0.16321243523316062,,,0.9556962025316456,0.11645813282001925,0.10480349344978165,0.9470468431771895,
CKAP5,0.9867424242424242,0.9484536082474226,,0.9279411764705883,,,,
CKB,0.9930440390639396,0.9941747572815534,,0.9959742974374854,0.9919005725457338,,0.9877308481532148,
CKLF,,0.8152173913043478,,,,,0.8571428571428571,
CKMT1A,,,,,0.9212730318257957,,,
CKMT1B,0.0187207488299532,,,,,,,
CLASP1,,,0.9090909090909091,0.9454770755885997,0.9575487846627867,0.9367088607594937,0.9804893155775782,
